date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:34	276/276	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:30%20GMT	https://conectbr.com.br/horus/images/prettyPhoto/facebook/btnPrevious.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/prettyPhoto/facebook/btnPrevious.6d.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:34	285/285	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:31%20GMT	https://conectbr.com.br/horus/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/prettyPhoto/facebook/contentPatternBottom.6e.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:34	282/282	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:31%20GMT	https://conectbr.com.br/horus/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/prettyPhoto/facebook/default_thumbnail.6f.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:35	276/276	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:31%20GMT	https://conectbr.com.br/horus/images/prettyPhoto/light_rounded/loader.gif	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/prettyPhoto/light_rounded/loader.70.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:35	265/265	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:32%20GMT	https://conectbr.com.br/horus/images/fancy_heading_hr_dark.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/fancy_heading_hr_dark.71.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:35	263/263	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:32%20GMT	https://conectbr.com.br/horus/images/stripes/stripes_5_b.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/stripes/stripes_5_b.72.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:36	249/249	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:32%20GMT	https://conectbr.com.br/horus/images/photo.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/photo.73.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:36	259/259	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:32%20GMT	https://conectbr.com.br/horus/images/recent_comments.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/recent_comments.74.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:36	257/257	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:33%20GMT	https://conectbr.com.br/horus/images/textline_dark.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/textline_dark.75.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:37	259/259	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:33%20GMT	https://conectbr.com.br/horus/images/blockquote_dark.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/images/blockquote_dark.76.delayed	(from https://conectbr.com.br/horus/css/global.css)
10:18:37	974/974	---M--	200	added ('OK')	image/png	etag:%22ade5b673cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/stripes/stripes_3_b.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/stripes/stripes_3_b.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:37	272/272	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:34%20GMT	https://conectbr.com.br/horus/content/landing/images/tp-leftarrow.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/tp-leftarrow.78.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:38	273/273	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:34%20GMT	https://conectbr.com.br/horus/content/landing/images/tp-rightarrow.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/tp-rightarrow.79.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:38	108/108	---M--	200	added ('OK')	image/png	etag:%22adae5773cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/box_shadow.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/box_shadow.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:38	269/269	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:34%20GMT	https://conectbr.com.br/horus/content/landing/images/preloader.gif	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/preloader.7b.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:39	1541/1541	---M--	200	added ('OK')	image/png	etag:%224d4d5573cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/blockquote.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/blockquote.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:39	264/264	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:36%20GMT	https://conectbr.com.br/horus/content/landing/images/link.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/link.7d.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:39	972/972	---M--	200	added ('OK')	image/png	etag:%22ade5b673cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/stripes/stripes_5_b.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/stripes/stripes_5_b.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:40	115/115	---M--	200	added ('OK')	image/png	etag:%228dccc273cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/top_bar_right_shadow.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/top_bar_right_shadow.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:40	2338/2338	---M--	200	added ('OK')	image/png	etag:%222d6bc073cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/timeline_right.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/timeline_right.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:40	265/265	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:37%20GMT	https://conectbr.com.br/horus/content/landing/images/photo.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/photo.81.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:41	1168/1168	---M--	200	added ('OK')	image/png	etag:%228dc1af73cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/recent_comments.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/recent_comments.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:41	982/982	---M--	200	added ('OK')	image/png	etag:%224d84b473cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/stripes/stripes_10_w.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/stripes/stripes_10_w.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:41	278/278	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:38%20GMT	https://conectbr.com.br/horus/content/landing/images/contact_form_error.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/contact_form_error.84.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:42	281/281	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:39%20GMT	https://conectbr.com.br/horus/content/landing/images/fancy_heading_hr_dark.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/fancy_heading_hr_dark.85.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:42	269/269	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:39%20GMT	https://conectbr.com.br/horus/content/landing/images/videomask.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/videomask.86.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:42	269/269	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Jan%202025%2013:18:39%20GMT	https://conectbr.com.br/horus/content/landing/images/menu-plus.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/menu-plus.87.delayed	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:43	1077/1077	---M--	200	added ('OK')	image/png	etag:%224d4d5573cbd51:0%22	https://conectbr.com.br/horus/content/landing/images/bg_panel.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/content/landing/images/bg_panel.png	(from https://conectbr.com.br/horus/content/landing/css/structure.css)
10:18:43	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224d182b78cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons.eot?5510888	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons90c6.eot	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:44	7536/7536	---M--	200	added ('OK')	font/x-woff	etag:%22ddb2f78cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons.woff?5510888	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons90c6.woff	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:44	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22ad792d78cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons.ttf?5510888	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons90c6.ttf	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:44	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22ad792d78cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons.svg?5510888	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/fonts/revicons/revicons90c6.svg	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:44	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%224d2578cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/css/openhand.cur	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/css/openhand.cur	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:45	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%228d34ed77cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/css/closedhand.cur	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/css/closedhand.cur	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:45	933/933	---M--	200	added ('OK')	image/png	etag:%22aded7f75cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile.png	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:46	931/931	---M--	200	added ('OK')	image/png	etag:%226db08475cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_white.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_white.png	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:46	938/938	---M--	200	added ('OK')	image/png	etag:%22d4f8275cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_3x3.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_3x3.png	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:46	935/935	---M--	200	added ('OK')	image/png	etag:%226db08475cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_3x3_white.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/gridtile_3x3_white.png	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:47	184/184	---M--	200	added ('OK')	image/png	etag:%224d603175cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/coloredbg.png	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/coloredbg.png	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
10:18:47	2545/2545	---M--	200	added ('OK')	image/gif	etag:%228d29da77cbd51:0%22	https://conectbr.com.br/horus/plugins/rs-plugin/assets/loader.gif	C:/Meus%20Sites/Site%20Horus/conectbr.com.br/horus/plugins/rs-plugin/assets/loader.gif	(from https://conectbr.com.br/horus/plugins/rs-plugin/css/settings.css)
